timestamp,price,demand
2025-10-01T14:50:00+10:00,6.534,17825.15
2025-10-01T14:55:00+10:00,13.412,18245.98
2025-10-01T15:00:00+10:00,9.522,18329.05
2025-10-01T15:05:00+10:00,3.36,18338.29
2025-10-01T15:10:00+10:00,8.786,18471.24
2025-10-01T15:15:00+10:00,-6.808,18700.66
2025-10-01T15:20:00+10:00,-8.862,18630.8
2025-10-01T15:25:00+10:00,-7.938,18929.06
2025-10-01T15:30:00+10:00,-2.01,19202.67
2025-10-01T15:35:00+10:00,5.064,19469.9
2025-10-01T15:40:00+10:00,3.418,19567.9
2025-10-01T15:45:00+10:00,3.194,19857.03
2025-10-01T15:50:00+10:00,3.304,19893.0
2025-10-01T15:55:00+10:00,12.058,20278.95
2025-10-01T16:00:00+10:00,11.958,20389.12
2025-10-01T16:05:00+10:00,4.432,20711.83
2025-10-01T16:10:00+10:00,6.19,20937.46
2025-10-01T16:15:00+10:00,9.28,21050.02
2025-10-01T16:20:00+10:00,15.418,21361.4
2025-10-01T16:25:00+10:00,19.26,21611.26
2025-10-01T16:30:00+10:00,16.738,21804.2
2025-10-01T16:35:00+10:00,12.144,22133.05
2025-10-01T16:40:00+10:00,13.696,22376.02
2025-10-01T16:45:00+10:00,15.066,22578.95
2025-10-01T16:50:00+10:00,28.1,22971.37
2025-10-01T16:55:00+10:00,20.794,23107.07
2025-10-01T17:00:00+10:00,33.004,23366.44
2025-10-01T17:05:00+10:00,36.18,23442.65
2025-10-01T17:10:00+10:00,15.862,23571.62
2025-10-01T17:15:00+10:00,21.328,23821.91
2025-10-01T17:20:00+10:00,37.8,23940.13
2025-10-01T17:25:00+10:00,39.33,24039.08
2025-10-01T17:30:00+10:00,53.4,24241.88
2025-10-01T17:35:00+10:00,60.73,24464.99
2025-10-01T17:40:00+10:00,42.49,24517.42
2025-10-01T17:45:00+10:00,53.76,24982.07
2025-10-01T17:50:00+10:00,50.562,25058.18
2025-10-01T17:55:00+10:00,50.824,25202.49
2025-10-01T18:00:00+10:00,56.89,25382.4
2025-10-01T18:05:00+10:00,66.756,25518.57
2025-10-01T18:10:00+10:00,48.5,25343.14
2025-10-01T18:15:00+10:00,58.428,25567.44
2025-10-01T18:20:00+10:00,62.052,25632.79
2025-10-01T18:25:00+10:00,43.492,25716.72
2025-10-01T18:30:00+10:00,58.11,25903.01
2025-10-01T18:35:00+10:00,53.468,25809.59
2025-10-01T18:40:00+10:00,52.506,25805.95
2025-10-01T18:45:00+10:00,44.904,25855.63
2025-10-01T18:50:00+10:00,42.104,25936.97
2025-10-01T18:55:00+10:00,59.062,25908.24
2025-10-01T19:00:00+10:00,59.626,25720.65
2025-10-01T19:05:00+10:00,40.09,25637.94
2025-10-01T19:10:00+10:00,50.306,25631.35
2025-10-01T19:15:00+10:00,45.548,25494.89
2025-10-01T19:20:00+10:00,38.106,25364.06
2025-10-01T19:25:00+10:00,34.764,25339.85
2025-10-01T19:30:00+10:00,42.628,25196.6
2025-10-01T19:35:00+10:00,35.242,25157.55
2025-10-01T19:40:00+10:00,42.836,25071.82
2025-10-01T19:45:00+10:00,48.766,25013.79
2025-10-01T19:50:00+10:00,50.658,24913.83
2025-10-01T19:55:00+10:00,43.792,24947.33
2025-10-01T20:00:00+10:00,38.522,24707.18
2025-10-01T20:05:00+10:00,37.982,24696.85
2025-10-01T20:10:00+10:00,41.604,24750.07
2025-10-01T20:15:00+10:00,38.58,24586.87
2025-10-01T20:20:00+10:00,37.29,24467.23
2025-10-01T20:25:00+10:00,34.166,24354.28
2025-10-01T20:30:00+10:00,34.706,24239.96
2025-10-01T20:35:00+10:00,35.08,24030.24
2025-10-01T20:40:00+10:00,40.162,24288.26
2025-10-01T20:45:00+10:00,25.454,24014.2
2025-10-01T20:50:00+10:00,27.936,24062.06
2025-10-01T20:55:00+10:00,37.422,24043.66
2025-10-01T21:00:00+10:00,26.902,23787.68
2025-10-01T21:05:00+10:00,29.216,23806.33
2025-10-01T21:10:00+10:00,35.176,23776.69
2025-10-01T21:15:00+10:00,28.13,23655.98
2025-10-01T21:20:00+10:00,27.536,23369.63
2025-10-01T21:25:00+10:00,26.244,23445.56
2025-10-01T21:30:00+10:00,23.972,23215.84
2025-10-01T21:35:00+10:00,32.084,23177.94
2025-10-01T21:40:00+10:00,27.136,23043.3
2025-10-01T21:45:00+10:00,25.168,22995.56
2025-10-01T21:50:00+10:00,28.658,22890.86
2025-10-01T21:55:00+10:00,24.118,22683.88
2025-10-01T22:00:00+10:00,27.362,22572.1
2025-10-01T22:05:00+10:00,25.802,22245.47
2025-10-01T22:10:00+10:00,37.116,22247.2
2025-10-01T22:15:00+10:00,31.348,22186.91
2025-10-01T22:20:00+10:00,28.104,22093.2
2025-10-01T22:25:00+10:00,28.888,21922.69
2025-10-01T22:30:00+10:00,27.382,22088.83
2025-10-01T22:35:00+10:00,20.008,21782.62
2025-10-01T22:40:00+10:00,24.48,21537.15
2025-10-01T22:45:00+10:00,24.124,21442.41
2025-10-01T22:50:00+10:00,25.818,21289.86
2025-10-01T22:55:00+10:00,27.198,21336.41
2025-10-01T23:00:00+10:00,22.542,21240.28
2025-10-01T23:05:00+10:00,25.94,21083.79
2025-10-01T23:10:00+10:00,31.088,21241.21
2025-10-01T23:15:00+10:00,32.458,21308.95
2025-10-01T23:20:00+10:00,26.442,21174.32
2025-10-01T23:25:00+10:00,27.842,21163.93
2025-10-01T23:30:00+10:00,32.296,21079.61
